student_id,gpa,attendance,semester,prev_gpa,failed_courses,feedback_engagement,late_assignments,forum_participation,meeting_attendance,study_group,days_active,clicks_per_week,assessments_submitted,previous_attempts,studied_credits,dropout
S0358,2.7979389527559033,88.91804005402547,5,2.736597586460067,0,66.60360628953683,8.205439202925069,2,61.62224752142488,0,4.566858100563365,10,4,0,26,0
S0359,3.2259029922366627,70.21088431225871,1,3.7525457017313095,2,39.990645744339645,30.35945854635139,0,89.22678283738138,0,3.833941881421664,10,3,0,30,0
S0360,2.420938339513374,86.83359919779156,5,2.8928442570778308,2,63.065809342479966,3.6913949188300137,3,100.0,0,7.0,11,2,0,37,0
S0361,3.3635425599688205,84.84690150827005,2,3.2238008892333716,1,89.47692514519639,17.71863670779802,5,77.33965177040136,0,6.11051255151244,11,7,0,23,1
S0362,4.0,90.79291499601088,2,3.9547486865299915,2,55.0630348201583,43.185997132302745,2,82.90198056482359,2,5.603725575457532,11,4,1,21,0
S0363,2.9238678960802,86.19580368414154,4,2.901683626397682,1,100.0,7.734437720208909,2,65.48041414436793,2,3.6966903163919835,15,1,2,22,0
S0364,3.281198205469259,75.26931059118445,5,3.1457003626213726,2,41.27816974929887,53.06279251829334,4,72.32327413812459,3,4.54837391129387,6,0,0,39,0
S0365,3.483100794197779,96.96571501664491,7,3.541608289406217,0,64.79649300408812,19.920866043364313,5,100.0,2,4.024666322309778,12,6,2,29,0
S0366,2.719145669679915,83.4147042697303,4,2.4916610490136377,0,56.87140072771749,34.635688069739984,4,91.22723441575462,0,5.127568233053912,9,5,1,17,0
S0367,3.1568647372672918,84.72695460490068,7,2.817680136786034,0,66.39638337254262,26.04416860255405,2,86.27816480140959,0,4.07269274606936,7,5,0,26,1
S0368,3.0088146805472564,75.66732040926804,4,3.195628047717337,0,97.42949564281845,26.855600983945507,2,50.930381791751785,3,4.329709419550551,14,9,0,27,1
S0369,3.0683732689841823,80.5671774880849,2,3.2572321442507257,2,50.31089007071806,0.0,2,69.25290648400123,0,4.098845048661046,14,1,0,30,0
S0370,2.4588931513011736,76.15197285973099,4,2.217598423403176,2,60.9745893814094,12.907208105329307,2,100.0,0,4.760246675235859,16,2,0,19,0
S0371,3.01715712198126,83.27053940076577,2,3.2857637512100397,2,83.09011505446279,37.93964693725556,2,86.16247944686226,3,5.071424980436805,7,5,0,35,1
S0372,3.348598803871815,100.0,8,3.1591254851222152,0,71.86317559835305,14.835181973450045,3,88.03393095266071,1,4.786738055987019,8,4,1,37,0
S0373,4.0,71.28098857068643,1,4.0,1,73.50349898618006,22.0824812407672,5,82.55832730919158,0,6.532906465411626,4,5,0,22,0
S0374,3.671489578259645,68.86438602123259,7,3.9175927820433816,0,50.69447320800885,0.0,3,70.80515766599682,2,5.811106904453138,6,8,0,11,0
S0375,4.0,99.71170327493608,5,3.9899162305888862,1,68.56833056795006,11.936345884988837,3,84.98812385684664,3,4.216967201401095,9,7,1,36,0
S0376,2.4628567059783655,82.90676322848134,8,2.599278979620706,1,92.63156903079047,36.845589464471985,5,57.04678781266235,0,5.325605681443422,3,5,2,26,0
S0377,3.6106244457044747,78.30927261340084,8,3.455695552538203,1,37.809580338380414,0.760558521095895,4,55.918179514413836,2,4.299338897936702,16,6,0,15,1
S0378,3.128339404016846,95.39904687396077,4,3.069399428988417,4,56.053816986019456,30.756185554942462,1,68.97087920933666,0,4.604876071719312,12,4,1,21,0
S0379,4.0,78.94384460263136,2,3.938242170735898,0,33.68916740949327,22.666672078774784,2,82.88246354049897,1,5.4791972032760405,4,4,0,38,0
S0380,2.434191200251394,100.0,3,2.2102176962893223,2,80.73951393887482,16.460667709652324,1,56.454903124572894,3,5.66564999058391,9,5,0,22,0
S0381,2.412194710473457,91.7792587133927,7,2.3591624615387223,1,94.50941090628939,15.801131865169891,5,81.9056403802235,3,4.412567985711005,9,5,1,37,0
S0382,2.5804251481891844,80.12088591854297,8,2.1158396585300605,0,66.33180025415915,12.634554528830188,0,65.08161130502793,0,3.895130413214491,7,3,1,35,0
S0383,1.5132729929831352,100.0,4,1.3659268688405037,1,49.88959970969405,13.97043541914556,5,67.10261793818157,0,5.087703497724331,13,6,0,13,1
S0384,2.631971484823467,78.94285076996661,6,2.546508836812566,1,50.47507097090929,33.94610337216736,4,99.49382716497809,0,5.4346224085819435,14,8,1,24,0
S0385,2.4686071369124116,92.42095372009307,1,2.3917532111637976,0,64.05885584254514,13.519342786328385,3,80.55941119730993,1,4.361711169383275,10,3,0,25,1
S0386,3.105275650533345,87.99292580406492,1,3.0328264167721115,1,63.982559092169495,47.11385483288461,3,66.44291932346678,0,5.816554517565598,3,6,0,30,1
S0387,3.2392291830440114,98.01741289398798,3,3.2206999230859727,1,88.23663557026741,24.49298754564818,3,82.80250209141428,1,5.639293003265441,13,3,0,28,0
S0388,4.0,100.0,2,4.0,1,56.62247931113974,11.356071064575913,1,57.95572543990564,0,4.347128964096394,14,8,0,24,0
S0389,3.665296686730235,85.32004149065767,4,3.927651808969992,3,78.7015667637172,34.60048928728421,1,85.7349549169983,1,6.130162185859164,8,3,2,35,0
S0390,2.596167441036318,77.46582129653817,7,2.401237872981838,1,63.89059941504263,29.358439146148648,2,96.609772797739,0,6.160727284317493,12,11,2,15,1
S0391,2.3711097300561494,89.59972142939117,2,2.010149473439406,1,55.10486089520325,0.0,3,89.92593102532396,2,7.0,12,8,1,29,1
S0392,3.344343420054554,78.22284630247894,1,3.031730096381623,1,63.392478733180454,4.4829296447369344,3,100.0,0,6.7117597179837745,10,10,0,38,0
S0393,2.0758367550855503,100.0,2,1.9296758787270722,2,76.7307676374196,18.268695481963814,3,50.92413408106677,0,4.0973867774757835,2,7,1,15,0
S0394,4.0,86.36535331082737,1,3.894423604655047,0,88.29866779763404,0.0,4,81.9045362011968,2,5.924982520865801,11,9,1,38,1
S0395,3.8256080845049008,81.34678448687892,2,3.5946092646456638,2,64.96053625683021,51.35794852957419,5,59.8474890526322,2,5.8796292965893135,9,7,0,14,0
S0396,2.6715770435267068,86.84680305864909,3,2.2827420442517385,0,45.9212373840446,32.33348273059012,2,77.40167852972353,0,4.651516800577131,8,8,1,36,0
S0397,1.8008058296363858,71.52873710470304,5,1.6639695813941293,1,89.99429606530882,19.80000729445307,2,80.02315952618379,0,5.4549247280660325,11,8,3,11,0
S0398,3.9477106619157887,75.28385961489349,3,4.0,0,52.03661233695771,14.859401695801047,3,100.0,2,3.1223763497761823,14,4,0,29,1
S0399,2.9198221083231677,97.00413907944426,3,3.098330948073837,0,75.21646335355065,11.005045184615016,2,79.103343344115,0,3.0946143321070334,9,5,1,11,0
S0400,3.866471418381423,78.43105721028604,5,3.6992445024489267,1,69.5033466459249,0.0,4,78.82354669573024,2,3.285358059532651,6,6,0,14,1
S0401,1.8839006388439432,74.53089017318061,5,1.760001292200913,0,66.82859815307562,0.0,5,95.07738660035135,1,5.389256921426727,4,5,0,12,0
S0402,2.580437483932359,90.36652752527286,8,2.3024279912781656,2,60.26047399623987,48.51681096901411,4,79.20767390708633,0,5.436509131920062,12,2,0,15,0
S0403,3.003670589802728,96.85704154662997,8,2.994238838690295,1,82.40297560830928,43.603994588488774,4,100.0,1,4.72611588682558,4,5,1,20,1
S0404,3.0328864156353195,92.18953310665067,4,2.778357825378075,0,0.0,11.363333676139392,5,90.04526733974757,2,6.721169128759264,9,3,0,14,1
S0405,2.6849541699645294,94.96047685805816,7,2.8568925139368893,0,92.72941016734075,33.61998734273686,2,92.42754619730025,3,5.987075402909285,13,7,0,27,0
S0406,3.435994952643249,77.43204911430539,7,2.9002350050630157,1,51.749844512119296,27.596311624955465,5,51.986540953418654,0,3.4016868152101694,7,1,2,23,1
S0407,2.252665699432184,70.78189333258156,4,2.1447767976964456,0,78.15913819501296,29.36431934973263,1,100.0,1,4.828025794114577,13,1,1,19,0
S0408,2.9003343604850946,100.0,3,2.9906665622426174,2,77.10051235869858,0.0,2,70.15311619546907,0,4.060314683818697,6,3,0,36,0
S0409,3.084206942198329,81.77320161157864,3,3.1393572970950805,1,95.49954764041637,0.0,3,79.85404748737484,1,5.41399586872151,12,2,3,33,1
S0410,3.3601071838411243,82.49166983544953,1,4.0,1,73.95498271076139,37.73891538604833,3,70.20944142296979,2,4.969421075234628,2,5,1,31,0
S0411,3.498130414662223,98.28194141849058,1,3.6030704220325953,1,53.41781638731909,0.0,3,64.63623034058189,0,4.117021626093557,9,0,0,34,1
S0412,2.2127505357134916,90.5623000940066,7,1.9115341566608886,0,37.904900241780624,17.77709687926227,2,61.9674744923849,3,6.694472530527936,19,4,2,12,1
S0413,1.9261200804850644,89.55887772081607,4,1.8974808063583426,0,63.02393690254051,14.484465106733193,5,81.54862488048629,1,5.057396907958744,15,4,1,25,0
S0414,3.8943737753289565,100.0,6,3.361499875289021,0,30.836491422339748,13.097735574853871,3,50.451548098391015,3,4.583960460529759,7,3,0,39,1
S0415,3.232619808385714,78.56481769619857,8,3.208439883596686,0,57.43028587378489,24.716762334359853,2,76.35796569032074,2,4.746860050539694,8,2,0,25,0
S0416,2.4760594244104124,94.27840128081237,6,2.2261426073101847,5,64.14738759339589,9.836113553323226,3,95.86652970953357,0,6.618668046208627,14,5,1,20,1
S0417,4.0,85.57013124897084,4,4.0,0,56.20168043942151,25.93603193697572,6,89.47913356613276,0,5.911274639834056,12,5,0,13,0
S0418,3.080972244005001,87.68592278863257,1,2.9161101616263405,1,70.83547314729825,22.117331220367923,8,86.4865308148409,0,4.837648891834882,5,3,1,20,0
S0419,3.8255080288446783,100.0,7,3.7904782541061044,1,65.27791978161585,51.480985310756374,3,66.56923186712662,0,4.007910319900378,9,2,1,17,0
S0420,3.0472629369870763,90.07835756289624,7,2.8565955845657554,0,63.44626917342436,0.0,0,56.20857211521633,1,4.16380486184042,13,6,0,25,1
S0421,4.0,90.38296079049633,1,4.0,0,21.516987659253886,20.4390347585724,5,95.62691178532391,1,4.517857388995301,5,2,2,32,0
S0422,4.0,95.72507337309803,6,3.9036271701646266,1,44.10589638628902,26.470176498166452,3,73.2656027608974,3,5.507165759215554,11,7,1,17,0
S0423,2.8257250960646485,81.35047270457115,2,3.375492209108409,2,82.85313463709753,16.153961667015558,4,78.75382338554175,1,5.756531900986711,6,5,0,18,1
S0424,3.680099665668049,76.60790332660994,2,3.924345194303529,1,86.08512545894888,0.0,3,77.03608146916461,2,4.274458841024957,2,10,0,23,0
S0425,3.4517631647096034,74.55190805978967,1,3.5963831829102193,0,33.22446564042009,38.856541709827916,2,90.08589454821313,3,5.800760183371502,8,2,1,17,0
S0426,3.958042090272644,65.33643410623998,2,4.0,2,53.70563637531737,25.05401495216078,3,100.0,2,4.0913841120319026,12,6,0,33,1
S0427,2.324553577593927,100.0,5,2.4426927670588023,0,91.43930735198254,0.996549306101091,1,100.0,0,4.38822634603448,10,6,1,25,0
S0428,3.4802360219989072,73.96791634278317,4,2.901934248195224,0,55.63922373189702,26.5800194383739,3,45.01642227205516,1,3.550476479294539,9,6,0,31,0
S0429,3.7408971407947114,82.78746376414227,4,3.6572321225494844,1,67.77018425749776,45.523491050792856,0,75.37191543066442,0,3.5206922538166108,12,4,0,36,0
S0430,1.7688823595038201,82.2318670011108,1,2.0224297508591165,1,98.83610658031816,19.4552609987612,1,59.798847222221916,0,4.080572639203465,13,6,1,11,1
S0431,2.1717190411339575,88.07406697809101,3,2.157049886091726,2,62.76845377113212,19.966809957941567,3,94.07643286370276,0,4.974268244110648,11,6,1,37,0
S0432,1.5725374755679298,93.15737212539297,8,1.1509805215268574,0,59.90561179625768,43.52007546564979,1,80.05975222436125,2,4.006018619389209,19,2,0,32,0
S0433,2.8114152158888097,93.60473488359746,6,2.795693880715569,2,66.8592661881474,5.4442402737312,0,89.09227807303041,1,6.498084361705706,7,3,1,29,0
S0434,3.5022795790571735,79.16922561431062,1,4.0,3,100.0,45.91328063931022,0,74.08813294163312,1,4.0675030136710415,13,3,1,28,0
S0435,4.0,83.32878286213588,2,4.0,0,78.92403672578959,34.593666055523556,4,64.4094259110353,3,5.1839464025014195,12,6,0,29,0
S0436,3.0518663462938425,87.825799504883,6,3.0332651434840328,0,70.38163255559536,6.13671554029977,3,66.97578902300059,0,6.320242967252668,8,2,0,29,0
S0437,4.0,82.51308873816453,3,4.0,0,59.51280088636833,9.97596500233827,4,57.00480999113404,1,5.092512604273755,10,5,0,28,0
S0438,2.033928979249576,100.0,2,1.9239768731391604,3,80.77633856362246,12.127807494765655,7,61.04548895747645,2,4.6360841758309785,11,3,0,34,0
S0439,1.807632292451392,89.90974951638252,7,1.2964708164033762,0,83.19399539861597,0.0,3,57.88560416737204,0,5.1470085865535555,9,8,0,39,1
S0440,2.961116610772367,92.34877786049817,8,2.6837768143335006,1,48.5364298104906,23.907076236063215,1,64.46445983280333,1,4.438265335939356,7,3,0,28,0
S0441,3.268845814257515,91.62881268667412,5,3.7377124448099743,0,83.7325638389232,6.8157949512822,3,63.61582753953225,0,3.9991908059573062,16,7,0,27,0
S0442,2.977113676334135,96.73473857485325,2,2.894915751785344,1,66.9769542675314,24.44826982146958,3,85.9113965754233,2,5.612706286034469,16,2,0,22,1
S0443,1.5527905299720866,86.81021558703706,5,1.4797753361595811,0,70.49597269257214,0.6358512451217493,2,85.32292466982497,0,4.416888522913557,17,4,0,26,0
S0444,2.937615972341048,72.03168052044154,6,2.847664513458584,1,52.314219940233635,33.84519855341749,7,85.89506310287278,0,5.936753263530425,10,3,0,36,0
S0445,2.0868713496466027,88.99687951752642,5,2.6581123265185047,1,62.0003594434218,31.064388951957536,2,97.62493043377371,1,5.796262799526914,14,6,0,10,0
S0446,3.468770784181027,78.4864310620817,6,3.9565584587896456,0,49.39715469554342,9.411814789096773,4,78.82493162935828,0,5.1663165093751235,9,5,1,30,0
S0447,3.2566187722677937,79.71383318250243,6,3.922252842302234,0,48.435636597673984,25.394737368231738,3,68.28778104375631,0,5.970885889088158,11,2,1,37,0
S0448,2.3420841495708515,90.86364018755093,6,2.294370586450836,1,77.5418044085356,21.2438083896437,2,100.0,1,4.455940781981169,3,12,0,37,1
S0449,2.6402931578643147,97.38283071433636,6,2.7289805044884434,1,62.89766869113783,42.23449229229368,0,93.58468854955694,0,5.783776905655012,13,1,1,14,0
S0450,2.2585505346777337,85.21271576736062,6,1.8035577698514964,0,44.00724660275168,4.512815481576917,7,82.28479689806836,1,5.77857289727785,14,4,0,37,1
S0451,2.9561246319087795,88.08833012598964,2,3.399204959744262,1,100.0,17.7155303225878,5,81.24311680988497,1,4.698578510755082,7,6,0,34,0
S0452,3.6685996243508665,100.0,6,3.318265758970486,1,47.50689921368127,10.389745449383405,5,84.3448028135045,1,4.570280610900834,16,4,0,29,0
S0453,2.3099917675651196,87.40753179488568,2,2.3750244366939084,2,91.84205922038667,20.672272956502518,1,76.96848079468674,1,5.329028545827467,4,7,2,30,0
S0454,3.352832560862491,100.0,6,3.0236418025726377,1,40.470727167563965,27.999104041753903,4,81.92336812255733,0,6.9682444551617735,6,5,0,22,0
S0455,2.6288196671392914,90.65509645631545,5,2.4521596191176824,4,79.1300467033559,10.222889328894365,4,87.49069490923695,0,4.767764538676497,15,4,1,15,0
S0456,2.444989017416359,67.39237240844182,7,2.193810288101449,1,64.98879262762617,14.538406679161813,2,69.10195679051684,2,4.549227626706626,12,7,1,38,1
S0457,2.9250787480318095,92.53341621104532,6,2.7427161698290643,0,57.4188653728319,34.49061197086044,1,55.48826222244448,2,6.178394801576777,4,7,0,19,0
S0458,2.275330374306438,88.81158384882778,3,2.1135935633617446,3,73.93484647531412,40.35986992889664,4,48.86535848165576,0,5.068132555699349,8,2,0,32,1
S0459,2.6124454862569726,97.89752754082745,6,2.4479648477794496,2,71.24519712658665,27.40274052804318,5,93.31848228400573,1,5.8660210649846025,12,5,0,18,0
S0460,2.1614854751878063,91.73181351269959,6,2.4114856487218983,1,53.7506963263591,17.930553518852616,5,56.25613755923821,1,6.474631127515122,7,3,1,38,1
S0461,4.0,83.61544016016227,5,3.668541162081244,0,52.84522238426,16.50354618444276,2,86.98015990936815,1,3.092976113930175,5,4,1,15,1
S0462,3.02468448638021,72.75701763710634,8,3.09084691448437,4,38.52171576011198,28.22189493090935,6,62.68466157427799,1,4.962420408551076,7,5,2,10,0
S0463,2.51019214440519,82.90976742713974,4,2.8755798900968577,1,76.11128768714103,23.416505021073075,3,62.926310809101054,0,4.770196296684226,13,7,0,33,0
S0464,3.1497859375139554,76.494795457907,5,2.995827028159937,1,44.92390345799983,0.0,4,69.22701859241357,2,4.037669232554916,12,6,1,39,0
S0465,2.9213703652164194,79.19476550195277,3,2.7059946979921388,1,70.07949913034365,28.58577848461854,4,82.91198228008466,0,3.0813659091392624,7,3,1,27,0
S0466,2.845321280326744,90.88578404420609,4,2.7761638927726686,0,81.84955968241432,7.091453158661569,2,60.67112437433611,1,3.4085018459726575,5,6,0,34,0
S0467,3.4299166900303977,100.0,1,3.7838342525386106,1,74.16110063648108,0.0,10,70.74601294558822,2,5.104368781869418,16,3,0,36,0
S0468,3.5302553970331134,88.9467152982298,1,3.588487686319121,1,55.537374039654836,0.0,4,79.61421391729165,1,4.465963970681169,11,4,1,32,0
S0469,2.628649196672631,73.04116937964815,8,2.4692849082903514,1,88.17624822699938,16.758434432250212,3,61.84607313729592,0,4.198166413080228,13,5,0,16,1
S0470,2.596927231548724,89.4460266822014,3,2.742090226905136,0,61.84057043797494,4.752134567260965,0,100.0,3,5.09442737971476,13,4,3,35,1
S0471,2.8074638119938493,96.96631486645651,5,2.4767761670429222,0,43.31678481990018,0.0,2,54.161933861092976,2,4.3078529496239275,13,5,1,19,0
S0472,1.3886551846850907,78.90217095680617,2,1.593063037817975,1,64.32544991093445,14.623167397447839,2,76.72746226323756,2,6.290180638778603,9,4,0,21,0
S0473,1.9393662564610135,83.65982833327082,3,2.0619484487715436,0,81.73594755969452,12.641437476712014,1,99.08810948878252,1,4.379115760812736,9,9,1,30,0
S0474,3.956811987211167,85.14688194729197,7,3.864469445869502,1,56.51171371179746,17.751483280124297,4,60.13300154164082,0,6.505321519972564,8,6,1,33,0
S0475,4.0,77.1510168691776,4,3.7484242604658307,2,87.56364829940608,10.566530689364344,4,78.35561224268426,3,4.969984267952098,11,1,0,35,0
S0476,2.8256747723105353,91.4828043384386,4,2.559670495625498,2,54.593478695646986,47.43994495290917,2,81.99288024000872,1,4.348100406124956,10,5,1,24,0
S0477,3.4035898741390365,83.79051851392218,6,3.5640350750428094,1,57.31573612628945,27.760059420254606,3,67.89844321996222,2,4.275435242458816,12,7,0,26,0
S0478,3.217875108180475,89.19532443907028,1,3.586569258927194,1,49.07841968293495,12.50580014567784,6,78.83775838502171,0,6.513794255131043,11,2,0,12,0
S0479,4.0,76.125078221979,8,3.8088076758913614,2,83.67419073816059,19.045597438289562,2,88.42166691289927,0,5.6958333799556495,9,4,1,34,1
S0480,3.7837024380042035,80.62541699676589,4,3.9212184490696487,1,68.93514859821595,41.21964001243022,2,72.99288952523165,3,4.240581817086582,10,4,0,24,0
S0481,2.9104576859634634,92.22381357827771,3,2.284349580382843,1,50.404761045120516,34.349342176032366,4,91.46494421195578,1,5.119076568224609,12,2,0,10,1
S0482,2.331121691579702,81.27166847908234,4,2.1557363723825422,3,62.07579315437793,0.0,5,85.89096410572985,0,2.6413211913196593,11,4,0,20,1
S0483,1.8754875758196994,100.0,8,1.8661698959584287,2,8.576980242019445,5.385641587600558,2,71.25649698269851,0,3.668395681388005,8,6,0,33,1
S0484,3.142424545107056,81.00363814385398,8,2.869519520012506,2,85.55944726933286,8.272296889649894,2,96.91181550683825,1,4.249711330825962,11,3,1,15,1
S0485,2.4705544783009876,87.24684725751887,8,2.1896025658641087,0,66.58506721003386,13.404500735962868,4,68.88594329475316,0,4.225182736399485,15,4,0,37,0
S0486,2.004422403281628,94.3259083187309,3,1.8040885363409622,2,21.875236979802054,11.068651956859364,3,92.8383995810782,1,6.213014720080006,10,2,2,38,1
S0487,2.5473989810302315,70.81634267066968,2,2.6350567995281433,1,40.86637117351836,20.510138822916165,4,69.15476452570898,1,3.0858133272591957,10,6,0,25,0
S0488,2.2429163974699238,67.39191188019224,6,2.1867176919480116,1,61.56811874884794,31.035819665283316,3,75.25889961737396,2,3.572193470915627,9,3,1,35,1
S0489,4.0,69.74343685429905,1,3.3285306300025086,2,43.71658481790326,33.53990434073729,2,77.56033565334285,0,5.4523944832903695,6,4,1,30,0
S0490,3.6171478298646154,97.62584103427182,4,2.9809377840740954,2,85.86698647372117,15.098039856510638,5,85.07874636329542,3,5.230272313255069,6,4,0,21,0
S0491,2.9944191510783678,79.48141854107553,3,2.812359597721215,2,78.37145771982308,0.0,0,43.79827744574786,0,4.650229164418643,9,4,1,31,0
S0492,4.0,100.0,5,4.0,0,77.19071887035737,4.393850871923876,4,86.87023327234783,1,7.0,6,4,0,36,0
S0493,3.054157815353333,79.35752401342612,1,2.2299063625357625,0,17.9130612957059,12.203378155549547,3,78.46281165286386,0,5.617407091867995,8,6,1,30,1
S0494,2.3971010590702155,86.84551303197037,2,2.2471820062247265,0,59.49083171586212,1.324483111229636,1,84.28610241914888,2,6.2228247056561035,8,4,0,24,0
S0495,4.0,100.0,3,3.8421256430447737,2,56.047670987818876,37.11288480052421,4,87.53732485433153,3,4.949199881566885,23,7,1,34,0
S0496,3.377237030579261,100.0,7,3.793738364041795,0,50.91891091790825,2.3068841212890803,4,85.90713256986896,2,4.45641785645319,8,4,0,27,1
S0497,2.2739276919714806,100.0,7,2.1584211484576215,0,61.69649437672577,29.255945671028044,3,49.88958721611421,1,4.467870622602246,12,3,1,19,1
S0498,2.866762925341474,97.08366230593143,6,2.981659620763753,1,47.475235858278744,0.0,0,64.08484101817967,1,5.927664911372537,19,2,2,31,1
S0499,2.38706722263067,95.24062525811462,6,2.429444364656909,2,74.30441465900437,29.858016519440806,3,84.99223901489096,2,5.772748337704709,12,4,1,21,0
S0500,2.032040188324965,90.92526949201184,2,1.3928702443828045,2,85.33102708675543,17.910969399986215,5,82.99544294938097,3,4.781391867515879,5,3,0,29,0
S0501,3.648324283272149,92.78361076166638,2,3.8787864482616703,1,83.60767476847343,42.68796053453826,1,68.15669471725519,3,5.47158405462902,4,1,0,28,0
S0502,4.0,79.48814283671467,6,4.0,0,67.24177496577039,3.0265609018050483,5,91.06458800089821,0,5.962618054017215,7,4,1,37,0
S0503,2.021002698326601,76.81801116577692,4,2.1734832902289782,1,100.0,11.538277990826082,2,76.1536224630713,3,4.4360705202177115,21,5,2,14,1
S0504,3.3940784656833998,84.96625542589048,4,4.0,0,92.7995022900102,14.443510978843408,2,93.28589530822782,0,4.656604525275705,12,5,1,27,1
S0505,2.544550201614721,83.29815377475072,3,1.9193163197651444,0,67.96883592654896,17.71249894774532,2,98.15031967168616,0,5.446640501655386,20,4,0,28,1
S0506,2.659012231364713,80.46771950672725,5,3.176421226293045,0,60.354555795969674,14.810287536462639,3,84.17453077344766,0,3.2113397423673256,14,3,1,32,1
S0507,2.5853242530327916,91.96387447456715,3,2.499089997212685,1,96.76054325563841,15.099821511365196,5,88.33328722748834,0,5.465592175395199,13,3,0,21,1
S0508,2.395206461224129,94.5530520857051,5,2.481405132545032,1,90.15161365525466,14.854061849215057,5,70.8730987785161,2,3.874950940452687,9,6,2,10,1
S0509,3.0339651395613787,85.88406886291847,2,3.020311465971006,1,41.79145592351541,0.0,2,93.38314809214978,2,5.941653390940505,11,1,1,11,0
S0510,2.4183349185122736,99.77530081055262,1,2.2910640184928606,1,91.71642638457492,34.90001752411652,3,83.27186554521505,2,7.0,8,5,2,12,0
S0511,3.189319778045887,73.58310885866496,3,3.0183698995742594,2,66.91252930552142,62.91704851450526,0,75.57933441733728,1,4.302831685183765,10,4,1,35,0
S0512,2.964833323385604,83.06340540720282,3,3.063685944057507,1,52.78176938813283,24.47406656901482,4,61.71772500173516,1,3.650356265137496,4,6,0,38,0
S0513,2.832736367193513,77.83177679397195,5,2.3775842581920092,1,30.415882815186734,2.9637372821255923,2,72.71837946343851,2,4.820091369198475,5,6,1,39,0
S0514,2.3647054365708815,66.33463382926939,8,2.589879186827411,1,64.62167610604398,4.481920537275693,8,63.357866827403846,0,4.734740216880229,12,8,1,21,1
S0515,2.596260068602167,84.17319314157301,2,2.471401747136591,3,69.7554482956015,29.197610028373518,5,91.42234608409042,2,5.660723824458987,14,4,0,23,0
S0516,3.5287738580780292,83.78252491616716,2,3.1897530563659218,1,100.0,25.78204213772365,4,98.30644864383298,1,5.2340613108943135,8,1,0,16,0
S0517,3.3506420313370664,100.0,7,3.215638173938322,1,89.14467615497372,15.735648341699925,3,93.74403798394806,1,4.703669717351315,4,7,0,13,0
S0518,2.3157113286410143,91.30811684554777,8,2.692856093699786,1,58.342265572479306,31.301065563187784,3,100.0,1,5.090613601724776,12,9,0,21,1
S0519,3.069532613800458,74.75813175670795,5,2.9089320876955913,0,77.78684788439475,0.0,1,73.0938961775454,2,3.8778475848914744,13,2,0,33,1
S0520,3.525970986360252,100.0,2,3.6335070718231384,2,86.52498845345647,31.310931908466856,1,88.94858517325325,0,5.829215043388267,9,5,0,17,0
S0521,1.83141630321504,97.21033695525352,8,1.612129420500398,1,71.71914776034431,23.566417468923394,3,62.27967553125732,0,6.617961142954887,9,6,2,10,0
S0522,3.3803521346659546,90.82097703468615,6,3.6077286896430403,0,58.25691681937592,5.0607801382515145,4,77.0412403947155,2,3.802402862220627,6,2,0,14,0
S0523,2.5361633687379075,82.73515901150168,8,2.7418156903749686,1,59.356550875131084,0.0,2,57.83976186717685,1,3.420747022567503,14,10,2,10,1
S0524,3.3994190680152117,75.4056076327652,4,3.954001718004135,0,77.70946140913904,21.819909241184412,2,88.52291475957185,2,4.597911573252149,10,5,1,24,0
S0525,2.4657185904202383,81.27793223928947,7,2.4130494067704737,0,78.25961131050094,41.108572051516454,4,74.66762505628698,0,3.778529522876675,6,2,1,22,1
S0526,1.7365825295348367,95.88748619704185,6,1.9371789709622087,0,64.1409076847291,16.578601520044487,2,49.181269627071245,0,3.723782316898849,8,5,1,38,1
S0527,1.8607202934817861,100.0,1,1.8901405553434696,0,17.616955898933213,7.209724756507406,3,69.72472335597404,2,3.5979815043521235,6,7,1,32,0
S0528,3.0336594626629676,100.0,3,3.422420997221872,2,44.189545454174194,22.869323902043792,2,100.0,1,4.806397603992601,10,5,1,22,0
S0529,3.1818057512050375,80.11150578213726,7,2.9661560349224185,2,82.39377843224224,47.31307715185211,1,86.15644830876354,1,4.588577530343952,12,5,1,13,0
S0530,2.366978362426914,73.80382566710989,1,2.590479956290098,2,27.383240052882485,26.469497195955743,4,91.53638994433625,0,5.37325692413517,14,3,0,24,1
S0531,3.4470147211441615,86.40886246911204,3,3.388605532309157,0,93.6836203273443,28.09102982314112,3,81.88317918949645,0,4.436985805087332,8,7,2,21,0
S0532,1.8369359564117282,67.31560634437149,4,1.8176795032791788,2,90.72314522277009,38.34197953955834,2,77.27661617607151,1,3.7833569044593256,4,2,2,17,1
S0533,2.9537441409468785,88.23167714184781,8,2.9812698862813902,0,70.82192763866412,27.088360990757337,4,80.23368520714327,0,4.983117020084881,14,11,3,25,1
S0534,2.1522886601662803,83.52397413701331,2,2.2279607790942837,1,81.95862068457215,8.285454392597686,2,83.68149086335677,2,3.9414439576557108,7,6,3,21,0
S0535,2.543714724538489,80.33963498131757,6,2.5088460116019013,2,80.57549356717772,0.0,3,63.55021331598476,2,5.512171119287191,9,5,0,33,0
S0536,3.03317906992149,69.05296932733205,5,3.0975930248726478,1,67.66253743267575,6.175203203326065,0,91.44593023607831,0,3.333777199161383,16,6,1,34,0
S0537,2.3977106443012333,90.13600106569717,6,2.8711460615698887,1,42.522217648228605,3.429105423534878,4,96.82741237981222,1,2.835114191087944,5,4,0,36,0
